year,unemployment_insurance_fund_id,unemployment_insurance_fund ,gender,age_range_year,days,amount_sek
2000,6,GS,men,50-54,182577.5,101542943.5
2000,6,GS,women,50-54,55469.5,28951024.0
2000,6,GS,men,55-59,188617.0,105712108.5
2000,6,GS,women,55-59,55153.5,28525899.5
2000,6,GS,men,60+,267406.0,146707124.0
2000,6,GS,women,60+,68592.0,33947361.5
2000,10,Livsmedelsarbetarnas,men,-24,62707.0,31192270.5
2000,10,Livsmedelsarbetarnas,women,-24,49926.0,23800882.0
2000,10,Livsmedelsarbetarnas,men,25-29,111358.5,60317805.5
2000,10,Livsmedelsarbetarnas,women,25-29,100870.0,52748416.5
2000,10,Livsmedelsarbetarnas,men,30-34,98531.0,54138086.0
2000,10,Livsmedelsarbetarnas,women,30-34,108565.5,57620396.0
2000,10,Livsmedelsarbetarnas,men,35-39,81290.5,44394782.0
2000,10,Livsmedelsarbetarnas,women,35-39,73916.0,38816153.0
2000,10,Livsmedelsarbetarnas,men,40-44,60089.5,33521405.5
2000,10,Livsmedelsarbetarnas,women,40-44,47184.5,24369280.0
2000,10,Livsmedelsarbetarnas,men,45-49,42594.0,23557754.5
2000,10,Livsmedelsarbetarnas,women,45-49,35814.5,18710879.0
2000,10,Livsmedelsarbetarnas,men,50-54,37420.5,20713701.0
2000,10,Livsmedelsarbetarnas,women,50-54,30458.0,15520737.5
2000,10,Livsmedelsarbetarnas,men,55-59,33706.5,18710156.0
2000,10,Livsmedelsarbetarnas,women,55-59,32005.5,16096552.5
2000,10,Livsmedelsarbetarnas,men,60+,59206.5,32712096.5
2000,10,Livsmedelsarbetarnas,women,60+,36943.5,17735895.0
2000,14,Unionens,men,-24,94435.5,42768093.5
2000,14,Unionens,women,-24,138147.0,58457539.5
2000,14,Unionens,men,25-29,252644.5,129698318.5
2000,14,Unionens,women,25-29,414732.0,204434482.5
2000,14,Unionens,men,30-34,278887.0,149138074.0
2000,14,Unionens,women,30-34,576930.0,302811127.5
2000,14,Unionens,men,35-39,282372.5,152645932.5
2000,14,Unionens,women,35-39,594138.5,314887250.5
2000,14,Unionens,men,40-44,261218.0,140417761.0
2000,14,Unionens,women,40-44,456535.5,239819722.5
2000,14,Unionens,men,45-49,290262.5,158177516.5
2000,14,Unionens,women,45-49,447289.0,235589266.0
2000,14,Unionens,men,50-54,381466.0,211116260.0
2000,14,Unionens,women,50-54,566329.5,298711394.5
2000,14,Unionens,men,55-59,548823.5,308082629.0
2000,14,Unionens,women,55-59,721681.5,378659120.5
2000,14,Unionens,men,60+,868754.5,489501046.5
2000,14,Unionens,women,60+,795469.0,407279177.0
2000,19,Transportarbetarnas,men,-24,72313.0,35450110.0
2000,19,Transportarbetarnas,women,-24,20537.5,9330768.0
2000,19,Transportarbetarnas,men,25-29,150580.0,82025911.0
2000,19,Transportarbetarnas,women,25-29,54754.5,28360782.0
2000,19,Transportarbetarnas,men,30-34,164283.5,92010174.5
2000,19,Transportarbetarnas,women,30-34,66848.0,36022748.0
2000,19,Transportarbetarnas,men,35-39,179422.5,100666138.5
2000,19,Transportarbetarnas,women,35-39,56218.5,30310655.0
2000,19,Transportarbetarnas,men,40-44,140659.5,79173345.5
2000,19,Transportarbetarnas,women,40-44,28948.0,15362562.5
2000,19,Transportarbetarnas,men,45-49,114966.0,64367668.0
2000,19,Transportarbetarnas,women,45-49,20149.5,10647641.5
2000,19,Transportarbetarnas,men,50-54,107413.5,59929435.5
2000,19,Transportarbetarnas,women,50-54,20029.0,10569881.0
2000,19,Transportarbetarnas,men,55-59,106184.0,59194059.0
2000,19,Transportarbetarnas,women,55-59,21248.5,11142079.5
2000,19,Transportarbetarnas,men,60+,105850.0,59402476.5
2000,19,Transportarbetarnas,women,60+,19268.0,9876179.5
2000,22,Hotell- och Restauranganställdas,men,-24,73807.0,32486770.5
2000,22,Hotell- och Restauranganställdas,women,-24,168752.0,69611544.0
2000,22,Hotell- och Restauranganställdas,men,25-29,168339.5,82747271.5
2000,22,Hotell- och Restauranganställdas,women,25-29,358102.5,172744212.5
2000,22,Hotell- och Restauranganställdas,men,30-34,171123.0,85434122.5
2000,22,Hotell- och Restauranganställdas,women,30-34,297521.5,150054358.0
2000,22,Hotell- och Restauranganställdas,men,35-39,135959.5,67560137.0
2000,22,Hotell- och Restauranganställdas,women,35-39,200483.0,100859367.0
2000,22,Hotell- och Restauranganställdas,men,40-44,90405.5,45577938.0
2000,22,Hotell- och Restauranganställdas,women,40-44,120948.5,59540443.5
2000,22,Hotell- och Restauranganställdas,men,45-49,57580.0,29490600.5
2000,22,Hotell- och Restauranganställdas,women,45-49,82806.0,40788104.5
2000,22,Hotell- och Restauranganställdas,men,50-54,43387.5,22130292.0
2000,22,Hotell- och Restauranganställdas,women,50-54,76213.0,37054666.5
2000,22,Hotell- och Restauranganställdas,men,55-59,28497.5,14619605.5
2000,22,Hotell- och Restauranganställdas,women,55-59,74875.0,36913737.5
2000,22,Hotell- och Restauranganställdas,men,60+,15428.5,7759665.5
2000,22,Hotell- och Restauranganställdas,women,60+,75549.0,35171347.5
2000,23,Säljarnas,men,-24,1544.5,665602.0
2000,23,Säljarnas,women,-24,1106.5,463632.0
2000,23,Säljarnas,men,25-29,5254.5,2806497.5
2000,23,Säljarnas,women,25-29,2925.0,1449890.5
2000,23,Säljarnas,men,30-34,8216.0,4489826.5
2000,23,Säljarnas,women,30-34,4188.5,2151352.0
2000,23,Säljarnas,men,35-39,13197.5,7462533.5
2000,23,Säljarnas,women,35-39,3615.5,1774198.0
2000,23,Säljarnas,men,40-44,10487.5,5737590.0
2000,23,Säljarnas,women,40-44,3740.5,1889051.5
2000,23,Säljarnas,men,45-49,13362.0,6950916.0
2000,23,Säljarnas,women,45-49,2412.5,1295293.5
2000,23,Säljarnas,men,50-54,18049.0,9648662.0
2000,23,Säljarnas,women,50-54,3462.0,1746014.5
2000,23,Säljarnas,men,55-59,22230.5,12107817.0
2000,23,Säljarnas,women,55-59,4487.0,2411870.0
2000,23,Säljarnas,men,60+,26432.0,14039443.0
2000,23,Säljarnas,women,60+,3892.5,1912896.0
2000,26,Elektrikernas,men,-24,9582.5,4146759.5
2000,26,Elektrikernas,women,-24,319.0,119885.0
2000,26,Elektrikernas,men,25-29,17030.5,9016853.0
2000,26,Elektrikernas,women,25-29,465.5,201617.0
2000,26,Elektrikernas,men,30-34,22556.0,12642441.5
2000,26,Elektrikernas,women,30-34,1119.5,594132.5
2000,26,Elektrikernas,men,35-39,17676.0,9971114.5
2000,26,Elektrikernas,women,35-39,329.5,177308.5
2000,26,Elektrikernas,men,40-44,11733.0,6580464.5
2000,26,Elektrikernas,women,40-44,211.0,116515.0
2000,26,Elektrikernas,men,45-49,15046.5,8549417.5
2000,26,Elektrikernas,women,45-49,624.5,320846.0
2000,26,Elektrikernas,men,50-54,16452.5,9201512.0
2000,26,Elektrikernas,women,50-54,141.5,72104.5
2000,26,Elektrikernas,men,55-59,14144.5,7744743.5
2000,26,Elektrikernas,women,55-59,418.0,200057.5
2000,26,Elektrikernas,men,60+,20953.5,11356683.0
2000,26,Elektrikernas,women,60+,218.0,40112.0
2000,27,Ledarnas,men,-24,1744.5,823799.0
2000,27,Ledarnas,women,-24,307.0,131127.5
2000,27,Ledarnas,men,25-29,8637.5,4702752.0
2000,27,Ledarnas,women,25-29,2608.0,1371216.0
2000,27,Ledarnas,men,30-34,16310.0,9336148.5
2000,27,Ledarnas,women,30-34,6673.5,3701348.5
2000,27,Ledarnas,men,35-39,22489.0,12735181.0
2000,27,Ledarnas,women,35-39,10431.5,5844258.5
2000,27,Ledarnas,men,40-44,31261.0,18055821.5
2000,27,Ledarnas,women,40-44,8923.5,5028652.0
2000,27,Ledarnas,men,45-49,47045.0,26904307.5
2000,27,Ledarnas,women,45-49,10535.5,5932400.0
2000,27,Ledarnas,men,50-54,88705.5,50966075.5
2000,27,Ledarnas,women,50-54,8961.0,5035355.5
2000,27,Ledarnas,men,55-59,148602.5,85030927.5
2000,27,Ledarnas,women,55-59,13722.0,7717342.0
2000,27,Ledarnas,men,60+,289153.0,165389965.5
2000,27,Ledarnas,women,60+,19425.5,10773100.0
2000,36,Byggnadsarbetarnas,men,-24,197183.0,94523669.0
2000,36,Byggnadsarbetarnas,women,-24,4989.0,2174334.5
2000,36,Byggnadsarbetarnas,men,25-29,426747.0,238070551.0
2000,36,Byggnadsarbetarnas,women,25-29,9310.5,4952196.0
2000,36,Byggnadsarbetarnas,men,30-34,401850.5,229735805.0
2000,36,Byggnadsarbetarnas,women,30-34,10714.0,5784314.0
2000,36,Byggnadsarbetarnas,men,35-39,406287.5,232832394.5
2000,36,Byggnadsarbetarnas,women,35-39,7545.0,4114337.5
2000,36,Byggnadsarbetarnas,men,40-44,316468.5,180865139.0
2000,36,Byggnadsarbetarnas,women,40-44,5360.0,2964885.0
2000,36,Byggnadsarbetarnas,men,45-49,293413.5,167470476.5
2000,36,Byggnadsarbetarnas,women,45-49,3637.0,1953756.5
2000,36,Byggnadsarbetarnas,men,50-54,330139.0,188261749.0
2000,36,Byggnadsarbetarnas,women,50-54,4639.0,2422226.5
2000,36,Byggnadsarbetarnas,men,55-59,308979.5,175589190.0
2000,36,Byggnadsarbetarnas,women,55-59,2460.5,1220877.0
2000,36,Byggnadsarbetarnas,men,60+,247146.5,140063826.0
2000,36,Byggnadsarbetarnas,women,60+,861.5,312663.0
2000,41,Sveriges arbetares,men,-24,13477.5,6217661.5
2000,41,Sveriges arbetares,women,-24,7681.5,3012940.0
2000,41,Sveriges arbetares,men,25-29,26046.5,13391585.5
2000,41,Sveriges arbetares,women,25-29,22928.0,10656567.5
2000,41,Sveriges arbetares,men,30-34,39329.5,21005451.5
2000,41,Sveriges arbetares,women,30-34,23777.0,11787806.0
2000,41,Sveriges arbetares,men,35-39,46194.5,25308361.5
2000,41,Sveriges arbetares,women,35-39,31500.0,16150378.5
2000,41,Sveriges arbetares,men,40-44,33851.0,18658672.5
2000,41,Sveriges arbetares,women,40-44,19656.5,9826142.5
2000,41,Sveriges arbetares,men,45-49,40329.5,22151813.0
2000,41,Sveriges arbetares,women,45-49,14558.0,7388178.0
2000,41,Sveriges arbetares,men,50-54,37316.5,20734562.5
2000,41,Sveriges arbetares,women,50-54,10091.0,5024152.5
2000,41,Sveriges arbetares,men,55-59,27028.5,14854632.0
2000,41,Sveriges arbetares,women,55-59,8065.0,3820303.5
2000,41,Sveriges arbetares,men,60+,22676.5,12065648.5
2000,41,Sveriges arbetares,women,60+,5387.0,2516659.5
2000,44,Pappersindustriarbetarnas,men,-24,16866.0,7882375.0
2000,44,Pappersindustriarbetarnas,women,-24,7554.0,3317326.5
2000,44,Pappersindustriarbetarnas,men,25-29,23737.5,13054660.5
2000,44,Pappersindustriarbetarnas,women,25-29,12877.0,6900470.0
2000,44,Pappersindustriarbetarnas,men,30-34,23615.5,13351419.0
2000,44,Pappersindustriarbetarnas,women,30-34,18638.5,10065102.5
2000,44,Pappersindustriarbetarnas,men,35-39,21195.0,11988126.0
2000,44,Pappersindustriarbetarnas,women,35-39,12529.0,6554153.0
2000,44,Pappersindustriarbetarnas,men,40-44,21065.0,11934655.5
2000,44,Pappersindustriarbetarnas,women,40-44,6539.5,3491358.5
2000,44,Pappersindustriarbetarnas,men,45-49,18800.5,10661235.5
2000,44,Pappersindustriarbetarnas,women,45-49,8375.5,4470304.5
2000,44,Pappersindustriarbetarnas,men,50-54,17989.0,10146408.5
2000,44,Pappersindustriarbetarnas,women,50-54,6900.0,3520931.0
2000,44,Pappersindustriarbetarnas,men,55-59,18980.0,10669561.5
2000,44,Pappersindustriarbetarnas,women,55-59,6104.5,2943779.5
2000,44,Pappersindustriarbetarnas,men,60+,48700.5,27507853.5
2000,44,Pappersindustriarbetarnas,women,60+,10460.5,5142314.5
2000,47,Fastighets,men,-24,26992.0,12224607.0
2000,47,Fastighets,women,-24,35495.5,14366527.5
2000,47,Fastighets,men,25-29,68934.5,34342100.0
2000,47,Fastighets,women,25-29,99778.5,45725467.5
2000,47,Fastighets,men,30-34,74913.5,38586382.0
2000,47,Fastighets,women,30-34,109202.5,52060913.0
2000,47,Fastighets,men,35-39,85515.0,43746607.5
2000,47,Fastighets,women,35-39,92484.0,44189400.0
2000,47,Fastighets,men,40-44,62547.5,32577726.0
2000,47,Fastighets,women,40-44,63862.0,29427474.0
2000,47,Fastighets,men,45-49,58704.5,30578084.5
2000,47,Fastighets,women,45-49,45055.0,20373236.0
2000,47,Fastighets,men,50-54,44663.5,23795724.5
2000,47,Fastighets,women,50-54,40557.0,18584870.0
2000,47,Fastighets,men,55-59,39076.0,20997658.5
2000,47,Fastighets,women,55-59,38183.5,16622717.0
2000,47,Fastighets,men,60+,51289.0,26861357.5
2000,47,Fastighets,women,60+,40779.0,17265139.5
2000,51,Kommunalarbetarnas,men,-24,166730.5,69542620.5
2000,51,Kommunalarbetarnas,women,-24,543799.0,215717273.0
2000,51,Kommunalarbetarnas,men,25-29,442479.5,211245808.0
2000,51,Kommunalarbetarnas,women,25-29,1494610.5,700191323.5
2000,51,Kommunalarbetarnas,men,30-34,446293.5,221339676.0
2000,51,Kommunalarbetarnas,women,30-34,1475464.0,726461067.5
2000,51,Kommunalarbetarnas,men,35-39,448706.5,222990344.0
2000,51,Kommunalarbetarnas,women,35-39,1307992.5,639902073.0
2000,51,Kommunalarbetarnas,men,40-44,381866.5,190361766.0
2000,51,Kommunalarbetarnas,women,40-44,974082.0,474032595.0
2000,51,Kommunalarbetarnas,men,45-49,304662.5,151767961.5
2000,51,Kommunalarbetarnas,women,45-49,753752.5,364648937.0
2000,51,Kommunalarbetarnas,men,50-54,239920.5,120497091.5
2000,51,Kommunalarbetarnas,women,50-54,608129.0,293439422.5
2000,51,Kommunalarbetarnas,men,55-59,179845.5,90510217.0
2000,51,Kommunalarbetarnas,women,55-59,481928.0,231164176.0
2000,51,Kommunalarbetarnas,men,60+,166426.5,74971161.0
2000,51,Kommunalarbetarnas,women,60+,741747.5,225709411.5
2000,52,Journalisternas,men,-24,1471.5,751507.0
2000,52,Journalisternas,women,-24,1159.0,543200.0
2000,52,Journalisternas,men,25-29,6004.0,3186479.5
2000,52,Journalisternas,women,25-29,10872.0,5668730.0
2000,52,Journalisternas,men,30-34,9989.5,5542838.0
2000,52,Journalisternas,women,30-34,11822.0,6431930.0
2000,52,Journalisternas,men,35-39,7952.5,4422788.5
2000,52,Journalisternas,women,35-39,10822.0,5943286.0
2000,52,Journalisternas,men,40-44,4931.5,2757268.0
2000,52,Journalisternas,women,40-44,6684.0,3668016.0
2000,52,Journalisternas,men,45-49,5462.0,3053412.5
2000,52,Journalisternas,women,45-49,5769.0,3157572.0
2000,52,Journalisternas,men,50-54,7380.0,4180497.0
2000,52,Journalisternas,women,50-54,4028.0,2129245.5
2000,52,Journalisternas,men,55-59,6539.0,3639143.0
2000,52,Journalisternas,women,55-59,4900.5,2697281.0
2000,52,Journalisternas,men,60+,6007.0,3305272.0
2000,52,Journalisternas,women,60+,3121.5,1668502.5
2000,53,Vision,men,-24,13020.5,5355085.5
2000,53,Vision,women,-24,19681.5,8030551.5
2000,53,Vision,men,25-29,38521.0,17811738.0
2000,53,Vision,women,25-29,101246.5,47153621.5
2000,53,Vision,men,30-34,48608.5,24194518.0
2000,53,Vision,women,30-34,133853.5,66266953.0
2000,53,Vision,men,35-39,62609.0,31887013.5
2000,53,Vision,women,35-39,162001.0,80745251.5
2000,53,Vision,men,40-44,61279.5,31378998.0
2000,53,Vision,women,40-44,139171.0,69937641.0
2000,53,Vision,men,45-49,59499.5,31101442.0
2000,53,Vision,women,45-49,135474.5,67945435.5
2000,53,Vision,men,50-54,61339.0,32183939.0
2000,53,Vision,women,50-54,140633.5,70229978.0
2000,53,Vision,men,55-59,61199.0,32874385.5
2000,53,Vision,women,55-59,138648.0,69201317.5
2000,53,Vision,men,60+,49621.5,24760753.0
2000,53,Vision,women,60+,183555.0,70878419.5
2000,55,Akademikernas,men,-24,3947.0,1694082.0
2000,55,Akademikernas,women,-24,9464.5,3738244.0
2000,55,Akademikernas,men,25-29,61458.0,30542844.0
2000,55,Akademikernas,women,25-29,131914.5,64115727.5
2000,55,Akademikernas,men,30-34,106810.0,58049851.0
2000,55,Akademikernas,women,30-34,165843.0,88739139.5
2000,55,Akademikernas,men,35-39,117936.5,65143838.5
2000,55,Akademikernas,women,35-39,162812.0,88744168.5
2000,55,Akademikernas,men,40-44,103715.0,57974798.0
2000,55,Akademikernas,women,40-44,128124.0,69075625.0
2000,55,Akademikernas,men,45-49,105727.5,58761482.5
2000,55,Akademikernas,women,45-49,101432.5,55530028.5
2000,55,Akademikernas,men,50-54,122463.0,68602435.0
2000,55,Akademikernas,women,50-54,94662.0,52228025.5
2000,55,Akademikernas,men,55-59,146728.0,83037628.5
2000,55,Akademikernas,women,55-59,93335.0,51321988.0
2000,55,Akademikernas,men,60+,119298.0,67885082.0
2000,55,Akademikernas,women,60+,64544.0,35011210.5
2000,56,Småföretagarnas,men,-24,9883.5,3479681.0
2000,56,Småföretagarnas,women,-24,5246.0,1758389.5
2000,56,Småföretagarnas,men,25-29,35299.0,13369909.0
2000,56,Småföretagarnas,women,25-29,23059.0,8731461.0
2000,56,Småföretagarnas,men,30-34,60346.0,25603092.0
2000,56,Småföretagarnas,women,30-34,40930.0,16778662.0
2000,56,Småföretagarnas,men,35-39,92472.5,39873451.5
2000,56,Småföretagarnas,women,35-39,50251.0,20265509.0
2000,56,Småföretagarnas,men,40-44,82096.5,35677658.5
2000,56,Småföretagarnas,women,40-44,42864.5,18007170.0
2000,56,Småföretagarnas,men,45-49,78747.5,35825947.0
2000,56,Småföretagarnas,women,45-49,43600.0,18589869.0
2000,56,Småföretagarnas,men,50-54,105425.0,50085597.0
2000,56,Småföretagarnas,women,50-54,58308.5,26095361.0
2000,56,Småföretagarnas,men,55-59,135869.0,68560189.0
2000,56,Småföretagarnas,women,55-59,84417.0,38352607.0
2000,56,Småföretagarnas,men,60+,190965.5,96058574.5
2000,56,Småföretagarnas,women,60+,93899.0,41459399.0
2000,62,Sekos,men,-24,72287.5,33186741.0
2000,62,Sekos,women,-24,39436.0,16991948.0
2000,62,Sekos,men,25-29,120142.0,63843851.0
2000,62,Sekos,women,25-29,81960.0,39952432.5
2000,62,Sekos,men,30-34,136636.0,75488695.0
2000,62,Sekos,women,30-34,125264.0,66246522.0
2000,62,Sekos,men,35-39,155545.0,87153662.5
2000,62,Sekos,women,35-39,131257.5,69826019.5
2000,62,Sekos,men,40-44,154838.5,87162524.5
2000,62,Sekos,women,40-44,97774.0,52040808.0
2000,62,Sekos,men,45-49,131314.5,74282919.5
2000,62,Sekos,women,45-49,71328.0,37721188.5
2000,62,Sekos,men,50-54,141442.0,79738364.0
2000,62,Sekos,women,50-54,76588.5,40078422.5
2000,62,Sekos,men,55-59,169559.0,96276330.5
2000,62,Sekos,women,55-59,75519.0,37723508.5
2000,62,Sekos,men,60+,139292.5,74034881.5
2000,62,Sekos,women,60+,79767.0,35188760.5
2000,65,STs,men,-24,8663.5,3744555.5
2000,65,STs,women,-24,7658.0,3327915.0
2000,65,STs,men,25-29,28627.0,14523330.0
2000,65,STs,women,25-29,54462.5,26639216.5
2000,65,STs,men,30-34,36772.0,19572044.0
2000,65,STs,women,30-34,99139.5,51692511.5
2000,65,STs,men,35-39,40332.0,21636815.0
2000,65,STs,women,35-39,108851.0,57362056.5
2000,65,STs,men,40-44,43632.5,23799037.5
2000,65,STs,women,40-44,115816.5,60713677.0
2000,65,STs,men,45-49,45442.0,25044636.5
2000,65,STs,women,45-49,122276.0,65117072.0
2000,65,STs,men,50-54,55882.5,30679249.5
2000,65,STs,women,50-54,139980.5,73598596.0
2000,65,STs,men,55-59,66406.5,37439212.5
2000,65,STs,women,55-59,167155.5,89296623.5
2000,65,STs,men,60+,56646.0,31903548.0
2000,65,STs,women,60+,160243.0,77637736.0
2000,67,IF Metalls,men,-24,365761.5,179542368.0
2000,67,IF Metalls,women,-24,116936.0,55388704.0
2000,67,IF Metalls,men,25-29,650094.5,352127251.5
2000,67,IF Metalls,women,25-29,243018.5,127026824.5
2000,67,IF Metalls,men,30-34,714654.0,399377554.0
2000,67,IF Metalls,women,30-34,399465.0,214561127.0
2000,67,IF Metalls,men,35-39,663039.5,371116245.0
2000,67,IF Metalls,women,35-39,327121.5,174625350.5
2000,67,IF Metalls,men,40-44,514179.5,287468374.0
2000,67,IF Metalls,women,40-44,226546.5,118669083.0
2000,67,IF Metalls,men,45-49,433425.0,242162929.0
2000,67,IF Metalls,women,45-49,189497.0,98455544.0
2000,67,IF Metalls,men,50-54,404990.0,226766065.5
2000,67,IF Metalls,women,50-54,172345.0,88472817.0
2000,67,IF Metalls,men,55-59,394419.0,219455898.5
2000,67,IF Metalls,women,55-59,171351.0,86936904.5
2000,67,IF Metalls,men,60+,871907.0,483783338.5
2000,67,IF Metalls,women,60+,260500.5,129166830.0
2000,68,Lärarnas,men,-24,5748.5,2197037.5
2000,68,Lärarnas,women,-24,17142.0,6676804.5
2000,68,Lärarnas,men,25-29,25202.0,12036890.0
2000,68,Lärarnas,women,25-29,112588.0,52686468.5
2000,68,Lärarnas,men,30-34,28824.5,14715962.5
2000,68,Lärarnas,women,30-34,118882.0,58932769.5
2000,68,Lärarnas,men,35-39,31255.5,15902110.0
2000,68,Lärarnas,women,35-39,106892.5,53646465.0
2000,68,Lärarnas,men,40-44,34024.0,18264225.0
2000,68,Lärarnas,women,40-44,96020.0,48448615.0
2000,68,Lärarnas,men,45-49,43898.0,23547879.5
2000,68,Lärarnas,women,45-49,85716.5,43481716.5
2000,68,Lärarnas,men,50-54,42197.5,22976968.0
2000,68,Lärarnas,women,50-54,78702.0,40358432.0
2000,68,Lärarnas,men,55-59,42072.5,22934969.0
2000,68,Lärarnas,women,55-59,70624.0,36523082.0
2000,68,Lärarnas,men,60+,37018.0,20052465.5
2000,68,Lärarnas,women,60+,57105.5,26800374.0
2000,69,Alfa,men,-24,615059.5,150626713.5
2000,69,Alfa,women,-24,541297.0,129943655.5
2000,69,Alfa,men,25-29,341747.5,86543125.0
2000,69,Alfa,women,25-29,315139.5,77664804.0
2000,69,Alfa,men,30-34,162589.0,43135657.0
2000,69,Alfa,women,30-34,147397.5,36711096.5
2000,69,Alfa,men,35-39,146239.0,39480674.5
2000,69,Alfa,women,35-39,127218.5,31431029.5
2000,69,Alfa,men,40-44,132630.0,35463741.0
2000,69,Alfa,women,40-44,99107.5,24434817.0
2000,69,Alfa,men,45-49,120179.0,32809709.5
2000,69,Alfa,women,45-49,95245.0,23626519.5
2000,69,Alfa,men,50-54,107721.5,28840635.5
2000,69,Alfa,women,50-54,74104.0,18147907.0
2000,69,Alfa,men,55-59,99186.0,27018917.0
2000,69,Alfa,women,55-59,63225.0,15645565.5
2000,69,Alfa,men,60+,73450.0,20018147.5
2000,69,Alfa,women,60+,63545.5,14140825.5
2000,70,Finans- och Försäkringsbranschens,men,-24,3177.5,1396127.0
2000,70,Finans- och Försäkringsbranschens,women,-24,6330.0,2710095.0
2000,70,Finans- och Försäkringsbranschens,men,25-29,6565.5,3187395.5
2000,70,Finans- och Försäkringsbranschens,women,25-29,12041.0,5829054.0
2000,70,Finans- och Försäkringsbranschens,men,30-34,8157.0,4264639.5
2000,70,Finans- och Försäkringsbranschens,women,30-34,20572.0,10263412.0
2000,70,Finans- och Försäkringsbranschens,men,35-39,6321.5,3376102.5
2000,70,Finans- och Försäkringsbranschens,women,35-39,17423.5,8997729.5
2000,70,Finans- och Försäkringsbranschens,men,40-44,7698.5,4297506.5
2000,70,Finans- och Försäkringsbranschens,women,40-44,14598.5,7564779.0
2000,70,Finans- och Försäkringsbranschens,men,45-49,9231.5,5237359.0
